order-id	tracking-id	expected-ship-date	asin	sku	product-name	quantity-purchased	invoice-id	package-identifier	ship-service-level	is-prime	pickup-slot	order-item-id	purchase-date	ship-postal-code	ship-country	ship-city	ship-state	carrier	verge-of-cancellation	verge-of-lateShipment
407-2104792-3551568	347840754268	2025-02-18T18:29:59+00:00	B0DDHG1573	BS-77	SYGA Baby Girls Mesh Nylon Bow Socks Suitable for Ages 0-3 Years(Green)	1	IN-310069	407-2104792-3551568	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46701614812722	2025-02-17T16:58:44+00:00	121001	IN	FARIDABAD	HARYANA	ATS	false	true
403-8865576-6204323	347836461163	2025-02-18T18:29:59+00:00	B09BZN8Y19	ChexDesignWallet_Black	SYGA PU Leather Mini Zipper Wallet for Women, Black - Checked Pattern	1	IN-310167	403-8865576-6204323	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46703521917242	2025-02-17T19:13:05+00:00	600091	IN	CHENNAI	TAMIL NADU	ATS	false	true
408-7886623-8053910	347836408830	2025-02-18T18:29:59+00:00	B0BB7KG726	BabyLeggings-Pink-4-6Y	SYGA Baby Tights For Girls Soft Cotton Infant Leggings Toddler Solid Knit Stockings Socks Newborn Warm Crochet Pants (4-6 Years, Pink)	1	IN-309858	408-7886623-8053910	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46693428183842	2025-02-17T11:16:08+00:00	201306	IN	GREATER NOIDA	UTTAR PRADESH	ATS	false	true
405-0561994-7156350	347836460579	2025-02-18T18:29:59+00:00	B09P53YYQ5	BabyLeggings-Black-0-6M	SYGA Baby Tights For Girls Soft Cotton Infant Leggings Toddler Solid Knit Socks Newborn Warm Crochet Pants Stockings - Black 0-6 Months	1	IN-310136	405-0561994-7156350	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46703404587562	2025-02-17T18:25:28+00:00	201016	IN	GHAZIABAD	UTTAR PRADESH	ATS	false	true
404-2631136-4288307	347836463457	2025-02-18T18:29:59+00:00	B01EZUX1GA	40 character abcd	SPRADE 40X Silicone Alphabet Letter Number Fondant Cake Biscuit Baking Mould Cookie Cutters, CH-249 (Pink)	1	IN-309877	404-2631136-4288307	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46694240329042	2025-02-17T11:37:21+00:00	500050	IN	HYDERABAD	TELANGANA	ATS	false	true
171-4656326-4779550	347836460166	2025-02-18T18:29:59+00:00	B0D22KLW9K	SWIM-15	SYGA Children's Swimsuit Long Sleeve Yellow Hair Barbie Mermaid-XL Size Perfect for Kids Age 7-8 Years Old (Purple)	1	IN-310171	171-4656326-4779550	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46704412957642	2025-02-17T19:29:38+00:00	391440	IN	PADRA	GUJARAT	ATS	false	true
408-7764772-4606704	347845795556	2025-02-18T18:29:59+00:00	B0CBMM9HGD	GARBAGE-PICKER-BLUE-UPGRADE	SYGA 1 Piece Extending Kitchen Picker Claw Pick Up Rubbish Helping Hand Tool Garbage Picker(Blue)	1	IN-310348	408-7764772-4606704	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46735116004642	2025-02-18T06:36:40+00:00	110052	IN	NEW DELHI	DELHI	ATS	false	true
171-3537675-7560354	347836412271	2025-02-18T18:29:59+00:00	B08FYP878Q	ScarfCap_Black	Toddler Knit Hat Scarf Set Pom Pom Hats Baby Beanie Cap Girls Neckwarmer Boys Winter Crochet Hat (Black 0-3 Years)	1	IN-310054	171-3537675-7560354	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46700629083002	2025-02-17T16:39:34+00:00	560035	IN	BENGALURU	KARNATAKA	ATS	false	true
407-2157895-1365919	347836412240	2025-02-18T18:29:59+00:00	B08PFNN3M6	LoveMeMore_Grey	SYGA Woolen Baby Cap Knit Hat Scarf Unisex Winter Pom Pom Cap Neck Warme 6 Month to 24 Month Baby - Pink	1	IN-310160	407-2157895-1365919	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46703985819362	2025-02-17T18:53:54+00:00	560087	IN	BENGALURU	KARNATAKA	ATS	false	true
405-1667513-3239525	347836408953	2025-02-18T18:29:59+00:00	B0D2TV2KSC	WP-371	SYGA Women's Casual Crossbody Purse, Small Size With Zipper Closure Shell Bag (White)	1	IN-310027	405-1667513-3239525	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46699149870922	2025-02-17T16:05:23+00:00	560048	IN	BENGALURU	KARNATAKA	ATS	false	true
403-8205932-2081941	347845777798	2025-02-18T18:29:59+00:00	B09DPJDKVX	Goggles-Colourful-TransBlue&GrdientPink	SYGA Kids Goggles, Modern Stylish Polarized & Uv Protected Eyewears For Boy's And Girls, Colorful Cat Shape, Suitable For Age 3 To 8 Years (Transblue&Grdientpink)	1	IN-310249	403-8205932-2081941	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46732263900642	2025-02-18T03:31:35+00:00	226022	IN	LUCKNOW	UTTAR PRADESH	ATS	false	true
171-4380740-3072345	347836414022	2025-02-18T18:29:59+00:00	B07HD9QPHT	HairMeasureTool	SYGA Set of 1 Hair Cutting Kit Clip Trim Bang Cut DIY Home Trimmer Clipper Styling Tool	1	IN-310078	171-4380740-3072345	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46700893311722	2025-02-17T17:07:25+00:00	560066	IN	BENGALURU	KARNATAKA	ATS	false	true
404-3942017-8706728	347836413728	2025-02-18T18:29:59+00:00	B08GSMNBM5	LargeBakingMat_1	SYGA 1 Pieces Reusable Silicone Non-Stick Cookies Baking Mats for Moulds and Rolls, for Making Bread, Cakes, Macaroni, Buns and Loaves(Beige)	1	IN-310197	404-3942017-8706728	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46705816045522	2025-02-17T21:21:25+00:00	110077	IN	NEW DELHI	DELHI	ATS	false	true
407-0049660-4620355	347836412172	2025-02-18T18:29:59+00:00	B0BB7KSDJZ	BabyLeggings-White-2-4Y	SYGA Baby Tights For Girls Soft Cotton Infant Leggings Toddler Solid Knit Stockings Socks Newborn Warm Crochet Pants (2-4 Years, White)	1	IN-309874	407-0049660-4620355	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46693236525242	2025-02-17T11:30:53+00:00	122103	IN	HSIIDC SOHNA	HARYANA	ATS	false	true
405-4925009-0305956	347836415241	2025-02-18T18:29:59+00:00	B07N1LHKQS	ScratchingStick	SYGA Portable Stainless Steel Extendable Telescopic Back Scratcher,Hand Massage Tool,with Telescoping Handle,Extends from 6.1 to 19.68 inches	1	IN-310202	405-4925009-0305956	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46708389740002	2025-02-17T22:39:08+00:00	560004	IN	BENGALURU	KARNATAKA	ATS	false	true
404-5953314-0658744	347836408892	2025-02-18T18:29:59+00:00	B0DPHQJRY6	MONITORSTAND-02	SYGA Adjustable Monitor Arm Stand for 17- to 32-Inch Flat Screen Monitors, Telescopic Cooling Desktop Computer Monitor Stand, White	1	IN-310105	404-5953314-0658744	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46702532336242	2025-02-17T17:45:37+00:00	201304	IN	NOIDA	UTTAR PRADESH	ATS	false	true
402-2282792-0458737	347845781252	2025-02-18T18:29:59+00:00	B0DG936NGV	SCHOOLBAG-100	SYGA Kids Backpack,Cute Cartoon Design School Bag, Suitable for Elementary School Student (Superman)	1	IN-310310	402-2282792-0458737	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46749628841402	2025-02-18T05:26:14+00:00	500084	IN	HYDERABAD	TELANGANA	ATS	false	true
403-8548585-1697967	347840769309	2025-02-18T18:29:59+00:00	B0DRS2NKP9	BROOCH-S267	SYGA Brooch Pin for Women Retro Rose Flower - Fabric Clothing Decoration Accessory (Wine Red)	3	IN-309911	403-8548585-1697967	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46695168787122	2025-02-17T12:33:06+00:00	142027	IN	LUDHIANA	PUNJAB	ATS	false	true
402-1299149-9280327	347845790056	2025-02-18T18:29:59+00:00	B0CLLYX3MS	WC-02	SYGA Women Winter Knitted Warm Hat With Scarf,Ear Protection Pompom Woolen Hat For Adult (Black), Free Size	1	IN-310316	402-1299149-9280327	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46734978528362	2025-02-18T05:36:56+00:00	411027	IN	Pune	MAHARASHTRA	ATS	false	true
171-1941193-5368303	347845795532	2025-02-18T18:29:59+00:00	B07JPZLRZX	BottleRack_Blue	SYGA Foldable Plastic Baby Bottle Drying Racks Feeding Cup Nipple Storage Shelf Stand Holder (Blue)	1	IN-310296	171-1941193-5368303	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46745134561682	2025-02-18T05:03:28+00:00	500079	IN	HYDERABAD	TELANGANA	ATS	false	true
407-3867006-0140326	347845790490	2025-02-18T18:29:59+00:00	B0DDGXZ48Y	BL-246	SYGA Girls Stockings, Mesh Cotton Pantyhose, Rabbit Design, Mosquito-Proof, Summer Leggings, Size S 12-24 Months(Beige)	1	IN-310336	407-3867006-0140326	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46746072738242	2025-02-18T06:04:44+00:00	110007	IN	NEW DELHI	DELHI	ATS	false	true
171-8821976-3985917	347836461170	2025-02-18T18:29:59+00:00	B07NBFF3Q1	OvenThermometer	SYGA Kitchen Oven Thermometer Stainless Steel Monitoring Cooking Thermometer, 100 to 600 Degrees F Temperature Range	1	IN-309986	171-8821976-3985917	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46698382797682	2025-02-17T14:53:32+00:00	411011	IN	PUNE	MAHARASHTRA	ATS	false	true
402-5614829-0408342	164608068050	2025-02-18T18:29:59+00:00	B0DJ78CF1Z	BS-141	SYGA Baby Long Socks Cotton, Over The Knee, No Tightness, High-Top, Bow Pattern- Suitable For 1-3 Year (Pink)	1	IN-310176	402-5614829-0408342	SecondDay	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46704021391802	2025-02-17T19:47:11+00:00	400608	IN	THANE	MAHARASHTRA	ATS	true	false
405-1265929-9845938	347836463280	2025-02-18T18:29:59+00:00	B0DJDCVRNH	BC-138	SYGA Baby Turban Flower Cap, Toddler Beanie Hat, Polyester Cotton Headwear, Autumn and Winter Supplies, Headscarf for 0 Months to 4 Years-Unisex (Pink)	1	IN-310178	405-1265929-9845938	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46704992705602	2025-02-17T19:55:45+00:00	797112	IN	DIMAPUR	NAGALAND	ATS	false	true
407-9722496-7373922	347836463334	2025-02-18T18:29:59+00:00	B0BQYX44XQ	BabyHatButton-Cyan	SYGA Baby Turban Winter Cap Handmade Woolen Warm Knit Infant Toddler Unisex Baby Hat 0-3 Years (Cyan)	1	IN-309934	407-9722496-7373922	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46695873547402	2025-02-17T13:19:40+00:00	560057	IN	BENGALURU	KARNATAKA	ATS	false	true
407-3755163-7162757	347836463709	2025-02-18T18:29:59+00:00	B09BNP1FPD	DeskPad-Small-Black,Black	SYGA Desk Pad Protector Waterproof PU Desk Mat Blotters on Desktop Laptop Computer Gaming Keyboard Mouse Pad Non-Slip Desk Writing Mat Cover for Office & Home, Black - 60x30 cm	1	IN-309898	407-3755163-7162757	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46694866163882	2025-02-17T12:23:20+00:00	110068	IN	New Delhi	DELHI	ATS	false	true
407-5220069-8997144	347836463105	2025-02-18T18:29:59+00:00	B0BBGQFPJZ	BL-Packof3-BlackPinkDarkGrey-2-4Y	SYGA Baby Tights Soft Cotton Leggings For Girls Toddler Solid Knit Stockings Socks Warm Crochet Pants Pack Of 3 (2-4 Year, Black/Pink/DarkGrey)	1	IN-310201	407-5220069-8997144	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46706750750282	2025-02-17T21:54:59+00:00	626001	IN	VIRUDHUNAGAR	TAMIL NADU	ATS	false	true
408-4870715-9837164	347836460920	2025-02-18T18:29:59+00:00	B0B9X577LK	BabyLeggings-Thin-White-0-6M	SYGA Baby Girls Soft Cotton Infant Leggings Toddler Solid Lace Knee Antislip Stockings Socks Newborn Warm Crochet Pants (0-6 Months, Thin-White)	1	IN-309786	408-4870715-9837164	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46690908264482	2025-02-17T09:31:42+00:00	610202	IN	Thriuvarur	TAMIL NADU	ATS	false	true
405-0289437-1363571	347836409172	2025-02-18T18:29:59+00:00	B01AG9JAO6	Gen_4SilverValve	Generic 4X Aluminium Tire Wheel Rims Stem Air Valve Caps Tyre Cover Car Truck Silver	1	IN-310163	405-0289437-1363571	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46703405694042	2025-02-17T19:03:09+00:00	143115	IN	JANDIALA AMRITSAR DISTRICT	PUNJAB	ATS	false	true
406-3143273-4171560	164608088829	2025-02-18T18:29:59+00:00	B09F9NHKBX	WaistBelt-RetroBuckle-Beige	SYGA Women Cinch Belt, PU Leather Stretchy Waist Belt with Floral Metal Buckle, Retro Style - Beige(Fits Waist Size 25-35)	1	IN-310187	406-3143273-4171560	SecondDay	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46705968684482	2025-02-17T20:23:14+00:00	400055	IN	MUMBAI	MAHARASHTRA	ATS	true	false
408-3948499-7365135	164608068142	2025-02-18T18:29:59+00:00	B0CN4R7CCW	GL-171	SYGA Children's Anti-Blue Light Goggles Soft Silicone Eye Protection Baby Flat Mirror Frame 4-12 years old (Black frame black legs)	1	IN-310015	408-3948499-7365135	SecondDay	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46697946334162	2025-02-17T15:42:51+00:00	410210	IN	NAVI MUMBAI	MAHARASHTRA	ATS	true	false
402-8810834-4553902	347836463785	2025-02-18T18:29:59+00:00	B099PW9PKK	HemRolledFoot_3Pcs	SYGA Sewing Presser Foot (HemRolledFoot_3Pcs)	1	IN-310168	402-8810834-4553902	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46705209479682	2025-02-17T19:14:47+00:00	500090	IN	HYDERABAD	TELANGANA	ATS	false	true
408-5987968-5941137	347845776326	2025-02-18T18:29:59+00:00	B0CTK9FSND	DoubleFlower-HB2	SYGA Pack Of 5 Baby Headbands Nylon Soft Strechable Bow Hairbands for Newborns, Infants, Toddlers and Kids 0-3 Years(Multicolor)	1	IN-310245	408-5987968-5941137	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46735543448482	2025-02-18T03:21:00+00:00	580004	IN	DHARWAD	KARNATAKA	ATS	false	true
408-5363258-7796315	347836464263	2025-02-18T18:29:59+00:00	B09H35WRGH	WaistChain-EL95-19	SYGA Pearl Adjustable Waist Belt with Hollowed Tassel Detail, Suitable Size for Waist 24-36 CM	1	IN-310101	408-5363258-7796315	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46701887516042	2025-02-17T17:39:06+00:00	411057	IN	PUNE	MAHARASHTRA	ATS	false	true
406-1897644-2961145	347845790025	2025-02-18T18:29:59+00:00	B09H35YC69	WaistChain-WP242-3	SYGA Pearl Waist Chain Belt Adjustable Decorative Belt Hollowed Tassel Waist Belts Suitable Size for Waist 26-40	1	IN-310258	406-1897644-2961145	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46732236180562	2025-02-18T04:00:05+00:00	560100	IN	Bengaluru	KARNATAKA	ATS	false	true
171-4276829-0468348	347845795525	2025-02-18T18:29:59+00:00	B0DJFJ86FF	EM-50	SYGA Winter Earmuffs for Men's and Women's Foldable Simple Design Plush, Warm & Cozy For Kids, Adult (Grey)	1	IN-310366	171-4276829-0468348	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46733753360402	2025-02-18T07:01:58+00:00	413005	IN	SOLAPUR	MAHARASHTRA	ATS	false	true
404-5154572-2760332	347836461262	2025-02-18T18:29:59+00:00	B09DPH2QY4	Goggles-Modern-Black	SYGA Kids Sunglasses, Modern Stylish Eyewears for Boy's and Girls, Suitable for Age 4 to 12 Years (Black)	1	IN-309890	404-5154572-2760332	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46694315744282	2025-02-17T12:08:58+00:00	500020	IN	HYDERABAD	TELANGANA	ATS	false	true
404-0963895-5985929	347836464348	2025-02-18T18:29:59+00:00	B09H35WRGH	WaistChain-EL95-19	SYGA Pearl Adjustable Waist Belt with Hollowed Tassel Detail, Suitable Size for Waist 24-36 CM	1	IN-310033	404-0963895-5985929	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46698546648962	2025-02-17T16:02:49+00:00	560077	IN	BENGALURU	KARNATAKA	ATS	false	true
403-6586436-4669151	164608089055	2025-02-18T18:29:59+00:00	B0DMKG5F2Y	HB-283	SYGA Baby Headband, Rosebud Nylon Stretchable Soft Elastic Combination Hairbands For Newborn Infant Toddler Kids 0-3 Year - (Light Yellow)	1	IN-310118	403-6586436-4669151	SecondDay	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46703074272042	2025-02-17T18:05:25+00:00	400012	IN	MUMBAI	MAHARASHTRA	ATS	true	false
171-5211143-2923515	347836415166	2025-02-18T18:29:59+00:00	B09P5625BJ	BabyLeggings-Black-6-12M	SYGA Baby Tights For Girls Soft Cotton Infant Leggings Toddler Solid Knit Socks Newborn Warm Crochet Pants Stockings - Black 6-12 Months	1	IN-309850	171-5211143-2923515	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46694295021082	2025-02-17T11:12:23+00:00	145001	IN	Pathankot	PUNJAB	ATS	false	true
402-2635991-3217963	347836461088	2025-02-18T18:29:59+00:00	B07JPZLRZX	BottleRack_Blue	SYGA Foldable Plastic Baby Bottle Drying Racks Feeding Cup Nipple Storage Shelf Stand Holder (Blue)	1	IN-310008	402-2635991-3217963	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46699057811082	2025-02-17T15:25:40+00:00	277001	IN	BALLIA	UTTAR PRADESH	ATS	false	true
405-5401485-7977106	347836461347	2025-02-18T18:29:59+00:00	B07NBFF3Q1	OvenThermometer	SYGA Kitchen Oven Thermometer Stainless Steel Monitoring Cooking Thermometer, 100 to 600 Degrees F Temperature Range	1	IN-309859	405-5401485-7977106	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46693429680282	2025-02-17T11:14:39+00:00	201304	IN	NOIDA	UTTAR PRADESH	ATS	false	true
404-8253404-8260357	347836461132	2025-02-18T18:29:59+00:00	B08GSMNBM5	LargeBakingMat_1	SYGA 1 Pieces Reusable Silicone Non-Stick Cookies Baking Mats for Moulds and Rolls, for Making Bread, Cakes, Macaroni, Buns and Loaves(Beige)	1	IN-309894	404-8253404-8260357	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46695869349522	2025-02-17T12:14:09+00:00	700027	IN	Kolkata	WEST BENGAL	ATS	false	true
402-1669694-6777943	347836413834	2025-02-18T18:29:59+00:00	B073JKC6NW	Three Pcs Liquor Bottle Pourer	SYGA Liquor Wine Oil Pourer | Pack of 3 | for Bar, Restaurants, Kitchen Any Bottle Pourer for liquide Oil Pourer Nozzle| Stainless Steel Free Flow Bottle Pour Spout (with Caps)	1	IN-309863	402-1669694-6777943	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46693953889082	2025-02-17T11:21:27+00:00	600061	IN	CHENNAI	TAMIL NADU	ATS	false	true
171-1807804-5777126	347836415395	2025-02-18T18:29:59+00:00	B07NDD6Y45	6_DecorationFans	SYGA 6pcs/Set Round Wheel Colorful Paper Fans for Home&Party,Event Decoration.	1	IN-310061	171-1807804-5777126	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46699878459522	2025-02-17T16:48:12+00:00	121001	IN	FARIDABAD	HARYANA	ATS	false	true
404-7483960-1241924	347836461217	2025-02-18T18:29:59+00:00	B07JPLVWSW	BottleRack_Pink	SYGA Foldable Baby Bottle Drying Racks Plastic Feeding Cup Nipple Storage Shelf Stand Holder (Pink), 1 Piece	1	IN-310211	404-7483960-1241924	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46708071310722	2025-02-18T00:30:10+00:00	734003	IN	SILIGURI	WEST BENGAL	ATS	false	true
408-5208551-7889946	347836464416	2025-02-18T18:29:59+00:00	B0DBQH58L2	BFROCK-02	SYGA Baby Girls Cotton Silk Summer Dress Perfect Outfit for Your Little Princess 100 Yard, Suitable for Age 1-2 Years Old(Colorful Flower)	1	IN-309775	408-5208551-7889946	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46691381452122	2025-02-17T09:21:01+00:00	110070	IN	NEW DELHI	DELHI	ATS	false	true
403-3430857-2691505	347836408885	2025-02-18T18:29:59+00:00	B0CM3STX8L	WC-61	SYGA Winter Warm Ear Protection Knitted Cute Pompom Baby Hat (2-6 Year)|Khaki|1 Count	1	IN-309779	403-3430857-2691505	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46692585200522	2025-02-17T09:24:35+00:00	410206	IN	NAVI MUMBAI	MAHARASHTRA	ATS	false	true
402-0860751-1045902	347840754343	2025-02-18T18:29:59+00:00	B075S4LQVY	Lining Strip Guard Protector_Grey	SYGA Foam Baby Bump Protector Safety Strip for Furniture Edges,2m (Grey)	1	IN-310256	402-0860751-1045902	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46725306702922	2025-02-18T03:58:00+00:00	411061	IN	PUNE	MAHARASHTRA	ATS	false	true
402-0860751-1045902	347840754343	2025-02-18T18:29:59+00:00	B08W2GTTP3	Safety Strip Guard Protector_Black	SYGA Baby Safety Strip Furniture Edge Guard Cushion Corner Cover 2 Meter 6.5 feet Tape Infant Bump Protector (L Shape_Black)	1	IN-310256	402-0860751-1045902	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46725306702962	2025-02-18T03:58:00+00:00	411061	IN	PUNE	MAHARASHTRA	ATS	false	true
402-0860751-1045902	347840754343	2025-02-18T18:29:59+00:00	B07JKMXDQ5	EdgeCornerCombo_Grey	Safety Strip Guard Protector (Grey Combo)	1	IN-310256	402-0860751-1045902	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46725306703082	2025-02-18T03:58:00+00:00	411061	IN	PUNE	MAHARASHTRA	ATS	false	true
402-3258534-0628315	347845776159	2025-02-18T18:29:59+00:00	B0CVF17XKM	BC-15	SYGA Baby Cap Flower Wool Warm Knitted Streachable Hat Infant Toddler Baby Cap 0-3 Years (Purple)	1	IN-310290	402-3258534-0628315	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46738762547442	2025-02-18T04:51:30+00:00	201301	IN	NOIDA	UTTAR PRADESH	ATS	false	true
404-0919833-1375538	347845790209	2025-02-18T18:29:59+00:00	B09ZDQFCMZ	Tiara-Luxury12FlowersWhiteandPink	SYGA 12 Artificial Foam Fabric Flower Crown Tiara Headband Head Garland Floral Hair Festival for Princess, Girls - White & Pink	1	IN-310279	404-0919833-1375538	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46735605789402	2025-02-18T04:32:20+00:00	122002	IN	GURUGRAM	HARYANA	ATS	false	true
171-0565889-9189900	347845795433	2025-02-18T18:29:59+00:00	B09DPH2HVV	Goggles-Round-CoffeeFrame&GreySlices	SYGA Unisex Kids Polarized Goggles, Modern Stylish Eyewears For Boy's And Girls, Round Shape, Suitable For Age 3 To 8 Years-Coffeeframe & Greyslices	1	IN-310338	171-0565889-9189900	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46741696987562	2025-02-18T06:10:16+00:00	412307	IN	PUNE	MAHARASHTRA	ATS	false	true
402-9975516-1966702	347836415142	2025-02-18T18:29:59+00:00	B0D2HB2RGL	WAISTBELT-73	SYGA Women Waist Chain Embroidered Dress, Gold or Midnight, Thin Metal Design	1	IN-309825	402-9975516-1966702	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46692839229042	2025-02-17T10:34:21+00:00	560037	IN	BENGALURU	KARNATAKA	ATS	false	true
171-3794028-9127506	347836461040	2025-02-18T18:29:59+00:00	B0CM3NWNP3	WC-44	SYGA Warm Winter Knitted Hat Women Fashion Beanie Winter Cap (Above 15 Year) White	1	IN-309875	171-3794028-9127506	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46692734613882	2025-02-17T11:31:28+00:00	682308	IN	Ernakulam	KERALA	ATS	false	true
408-0872052-2533111	347836414251	2025-02-18T18:29:59+00:00	B0DMT4KLQS	BS-281	SYGA Baby Flower Hairband & Shoes Set Soft, Comfortable Fit for Ages 0-6 Month-old's Ideal for Newborns & Toddlers(Purple)	1	IN-310011	408-0872052-2533111	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46697901595282	2025-02-17T15:29:17+00:00	500010	IN	HYDERABAD	TELANGANA	ATS	false	true
402-8010935-2297140	347836409189	2025-02-18T18:29:59+00:00	B0D1CCTDJG	BROOCH-S196	SYGA Men's Suit Aircraft Design Brooch Pin, Gold Tone with Crystal Accents	1	IN-310051	402-8010935-2297140	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46700042195522	2025-02-17T16:34:14+00:00	520003	IN	Vijayawada	ANDHRA PRADESH	ATS	false	true
406-4266161-2885967	347836412394	2025-02-18T18:29:59+00:00	B0CM5Z6HJG	WC-70	SYGA Winter Warm Ear Protection Knitted Woolen Unisex Baby Hat (2-6 Year) Beige	1	IN-310124	406-4266161-2885967	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46701796101402	2025-02-17T18:03:26+00:00	110058	IN	NEW DELHI	DELHI	ATS	false	true
407-4377555-0839567	347836409127	2025-02-18T18:29:59+00:00	B0DMKCXSPW	HB-243	SYGA 5 Pcs Baby Headband Set, Flower & Bow Design, Stretchable Nylon Hairband for Newborn Infant Toddlers Kids-0-3 Years White	1	IN-309909	407-4377555-0839567	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46696080990682	2025-02-17T12:32:26+00:00	122102	IN	Gurugram	HARYANA	ATS	false	true
403-5178016-1611545	347836414190	2025-02-18T18:29:59+00:00	B0B3RZ7W9K	BucketHat-Giraffe-Green	SYGA Unisex Baby Cotton Bucket Sun Hat For Sun Protection Cap Fishermans Hats Spring Cute Baby Cartoon Giraffe Cap For 6 Months - 3 Years Children (Green)	1	IN-309868	403-5178016-1611545	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46693349313642	2025-02-17T11:12:17+00:00	600040	IN	CHENNAI	TAMIL NADU	ATS	false	true
408-1062889-6730748	347836413636	2025-02-18T18:29:59+00:00	B0DDH45V85	BL-239	SYGA Girls Mesh Cotton Stockings, Mosquito-Proof Pantyhose with Bow Detail, Infant Leggings for 2-4 years old(Grey)	1	IN-309933	408-1062889-6730748	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46696384114362	2025-02-17T13:18:45+00:00	395017	IN	SURAT	GUJARAT	ATS	false	true
408-3553532-9890709	347836409141	2025-02-18T18:29:59+00:00	B09DPFXG28	Goggles-Colourful-Transparent Blue	SYGA Kids Goggles, Modern Stylish Polarized Eyewears for Boy's and Girls, Colorful Cat Shape, Suitable for Age 4 to 12 Years (Transparent Blue)	1	IN-310127	408-3553532-9890709	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46702739878242	2025-02-17T18:13:39+00:00	411014	IN	Pune	MAHARASHTRA	ATS	false	true
